River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
2621,River_2620,USA,North America,12782589,21573515,15258.333286450512,22937.154332844133,2332.9595362670534,5403.0867398431765,955.0167247936195,2430.2276153823072,329.922043313417,436.3405294264187,162.30671291518667,469934.5653303303,37.65704070814199,56.37469578592424,20420.17341191121,35471.12048526222,0.05670376718414549,0.5357853289532682,0.6613375670340492,0.7737510626813969,106.41848611300168
2622,River_2621,Bangladesh,Asia,9919192,11125422,6344.46924799631,16903.61986635647,1096.4120973718884,5511.284378333435,759.0737854280268,1974.6132576697262,252.72133025281866,182.21457530877083,990.1845212780057,352886.0697324141,32.42662180476122,42.223560801202844,14313.770641684032,30038.523669290254,0.35687885830039634,0.6076004751993225,0.27690774916947897,0.572923265708412,-70.50675494404783
2623,River_2622,China,Asia,12388452,16553382,17791.768023470253,24035.47134961098,5175.74533883815,4067.8782406008636,3530.448127054667,1696.9281630966625,1065.0109533228876,174.88494969937267,393.98365062730744,40614.36129042469,45.33878552868335,53.65902757307213,2499.7612631418287,6103.382240184593,0.7333913432475374,1.0,0.7203432379652568,0.9232077810396568,-890.126003623515
2624,River_2623,DR Congo,Africa,11893772,18356913,14046.690655065619,15373.379334451574,2304.0636305471676,3484.5321884929745,1246.541408442408,873.6530357918957,402.6870210102403,119.25894044211725,1744.8429182474185,466510.8092983837,72.19247880550732,88.2561957477364,5236.511099455345,11267.383543020553,0.6357894059660303,1.0,0.8081697445868798,0.9360385230966033,-283.42808056812305
2625,River_2624,Nigeria,Africa,15901487,25744013,9714.60728112496,35654.40824846712,2575.4212255070656,5484.092774054981,1628.5306628501921,2518.66629101843,210.1990868981585,754.2904135847098,1557.893667841546,201027.83614379851,73.11286665853211,78.73721332580014,18074.900228706596,25067.06533329965,0.5525003497955553,0.6908771124294268,0.6754020214864647,0.8416341246475321,544.0913266865513
2626,River_2625,USA,North America,10385311,11942886,12493.934625739947,11936.410624165253,2928.960316199331,2721.12844799752,1302.4359947889568,1474.758036348072,464.24327318521426,412.8521812395618,2066.401990805729,64588.66964390487,23.989567216319546,29.865835662626832,24515.05349343662,45389.5541804792,0.11516989434107272,0.4328880043041232,0.6972075673880402,0.7708301441301831,-51.39109194565248
2627,River_2626,China,Asia,11498756,16892787,6273.590929767211,18583.593190010844,1104.4839183065305,5337.450640776128,349.3631429483121,2401.7363724360844,115.84421431939349,127.75925350752232,1887.4101944464246,65971.80961030163,61.88336692837767,73.71251257401329,14023.78700463829,22978.696188200665,0.24546640632741779,0.37388534955035746,0.8052829912368444,1.0,11.91503918812883
2628,River_2627,Philippines,Asia,9446115,16014153,12937.713349977807,19182.54805745347,1503.2140366285116,6381.635747133428,521.8475077479167,2596.4221333507026,186.32916020471058,436.4637627578666,455.8923676860784,187225.2275047483,79.30324161259293,99.29962940996157,17915.45725616969,42179.973448064935,0.04420672816458071,0.2545953581575772,0.4582716845616825,0.5112710964287279,250.13460255315604
2629,River_2628,Vietnam,Asia,8524818,12573234,12607.45099923946,19646.942758237703,2772.9951876166356,5231.337483177599,949.1109373761334,2990.817180235419,323.61161695506894,523.7396282632391,800.699526731737,419434.5195923083,37.49105557825,50.6189200812333,5371.25183647604,12063.121618575655,0.7528087913892167,0.969518580648471,0.2821492286559927,0.37641670010399325,200.12801130817013
2630,River_2629,Vietnam,Asia,8806663,10612275,7222.568826264367,15273.172547003247,840.3793209928455,4066.27158476425,386.5161246097272,1008.9488487866145,97.72305221352435,180.76460263321658,976.311446900484,28605.777012379796,32.412030523058036,43.4828226706492,7291.983059684966,10272.139424482491,0.48696601161721687,0.7460061947157327,0.665458134494213,0.8555659620895104,83.04155041969223
2631,River_2630,Bangladesh,Asia,9697953,15335982,9362.21593128921,10941.557580384977,970.7721075811011,3012.042889036009,531.4573465762223,1590.9252779353503,174.7059931816711,428.5569488820285,766.4252158251842,207173.3979160139,23.715476286222046,34.88569513097888,5884.2613685647375,13221.419172695485,0.6562666870923541,1.0,0.6147383280682422,0.8142226028526869,253.85095570035742
2632,River_2631,India,Asia,3750412,6009641,5585.1402526669135,7190.75653568352,603.0061353186649,1804.6671247824606,236.3806432555586,601.8299072549565,58.39098657567907,74.48409492626558,808.5730149746665,201606.15186868093,37.18744086537865,44.72995579309736,19256.226432997148,33000.845060427564,0.8317573004899602,1.0,0.725674440306274,0.8748427308167326,16.093108350586512
2633,River_2632,Nigeria,Africa,11147141,13556384,10441.595147947643,10016.181372962188,1292.7486915162372,3017.0309835119365,591.0637088547176,603.5618175563164,67.70004395107959,153.5693012904044,1568.260681466475,422412.5866934536,36.42028841837455,46.135106863698404,15613.356698160613,32236.89042141777,0.026516791863737565,0.48940276779070935,0.7594141619948123,0.8423799553997621,85.86925733932482
2634,River_2633,Nigeria,Africa,10880816,18414675,5918.922471847393,20388.855849384152,1599.4531073177336,3076.466214263272,656.2837011925235,1747.334631476369,81.66852591150676,352.52322315357327,1293.085083168351,76688.00221129022,22.549220599168706,35.08802712533621,18510.68963023196,26477.97940861059,0.6913198288203897,1.0,0.45049249791351326,0.6666001219698015,270.8546972420665
2635,River_2634,Philippines,Asia,19327584,33654030,24162.262336378113,40543.776042526275,3663.8473666817445,11584.499823186656,1607.7836215426016,2619.1806260705275,276.22597195731566,385.82696359217374,2491.835213375472,380298.28482706595,36.77395125279218,53.20979873734717,9262.209073202866,18434.454894453407,0.764680728193133,1.0,0.29802322357483124,0.5544078329779492,109.60099163485808
2636,River_2635,Philippines,Asia,4665029,6918508,3824.1184835407635,9892.398939660587,953.3880680869021,3010.1091808088313,338.90136687529406,1081.994546891183,88.52290340055345,87.81953792285356,953.1264146398026,44628.82868469105,77.53047363649584,93.7994235801362,15708.328964126666,23033.33267968875,0.3341274371774744,0.4919213979428183,0.575283738872703,0.8304127363197367,-0.7033654776998901
2637,River_2636,China,Asia,14752356,23355346,21088.199218678248,27458.643585966664,5934.94601866627,8717.724598129274,4149.341845234341,3497.912032603301,1281.4737611946307,315.39723880504926,2351.75553934157,199975.02410924257,74.99800534213638,81.50869467479247,13123.734964764886,15772.375081187456,0.4160183284122202,0.5492918699171405,0.5144257571074968,0.703374458627293,-966.0765223895814
2638,River_2637,Bangladesh,Asia,3145426,4726899,4154.891881072791,4204.451488548069,1111.639182344006,1199.8822188667064,772.4764851669601,635.7990440722879,123.94395959531403,103.15904017437202,303.5957387663901,35765.6128397989,62.36325445227032,81.05723152388047,24352.60015854367,37785.64686538941,0.20177134185932555,0.5258592966838176,0.3406020511561106,0.4645788236731652,-20.784919420942003
2639,River_2638,Vietnam,Asia,5635470,9532030,4083.9889751030396,9193.592342815798,1156.9389704773334,2433.6354437840614,349.9671131588,724.2706742190843,114.0874794236021,45.6377808104977,2482.987467951882,449055.0792186572,33.42960896845714,51.86218147638921,17637.101774049544,30917.064206185558,0.19611748840435506,0.37620205959583025,0.6158520640984473,0.7698673873961241,-68.4496986131044
2640,River_2639,Bangladesh,Asia,6352770,10901818,6743.545438463319,16095.324452370804,1259.7735615080062,4974.586503194756,816.3581100947304,2679.1916463729867,295.03958730266646,281.0168595866632,1125.5111200074998,88111.36365817141,30.83247064655744,43.149880264325645,24022.14999037674,47311.25682370681,0.853845096583972,1.0,0.26060275120484994,0.3511187487497369,-14.02272771600326
2641,River_2640,Nigeria,Africa,7741936,13626441,9665.9481083163,14413.517391550584,1032.8865932530664,4057.0930730416376,414.9223650748196,1279.8590732395594,43.95488034427536,242.42209088851513,758.7711849612979,491211.82664048136,64.94046060646897,75.30276979878163,7713.990703835406,16426.675126070528,0.25420780745639127,0.5334101505203056,0.31226973359369914,0.42579681471604713,198.46721054423978
2642,River_2641,China,Asia,14757253,17274872,13832.425610762659,15518.4066524445,2387.376921651249,4722.207145462213,1131.6578689808841,2172.9581692901015,443.2242548768282,443.533776401235,876.6024766889917,199430.19435075196,61.75454623049214,77.16955758748387,9518.519916990053,20386.83995458056,0.5505758533599379,1.0,0.8356637547325507,1.0,0.30952152440681857
2643,River_2642,Vietnam,Asia,13347603,16200064,19833.57468777322,22735.299672136032,3130.340177509451,6777.503116936892,1109.1419761293291,3126.970370906237,130.75792260331332,416.97169572604975,2447.2332360386217,61339.26672985319,55.8454419464593,61.90452273594821,16900.329682469375,26402.72255054117,0.30997560145759484,0.545096615575682,0.34360977023792644,0.629024116505676,286.2137731227364
2644,River_2643,Bangladesh,Asia,1905946,3257282,1155.8524640398534,2714.7648704609574,257.1138000108681,934.0805517465686,139.33689819405373,309.03186795831584,48.10205584836748,25.914682351437026,2210.267614463887,487363.71826964506,78.05915923698277,85.2746076882197,13965.383917325187,27377.665153191625,0.19491859042027926,0.5136295293110298,0.6525763017811516,0.7848167379679164,-22.18737349693045
2645,River_2644,India,Asia,13761280,17577656,14839.187766636194,23648.651281124363,1608.492223973164,7716.895387125677,580.9160624869921,3358.595879744785,169.824093204594,696.5441027371113,1846.9429942758165,465687.5414137662,75.61328203713674,89.28445194184309,9563.009327363838,15472.5284524055,0.8866872271752957,1.0,0.40707534154362945,0.49516278931678326,526.7200095325173
2646,River_2645,Indonesia,Asia,7689721,12318710,4389.327934414176,16080.075481018004,558.0938016467999,2699.754711831789,256.41220823244896,623.4960471963047,89.43162899777853,103.36460640804337,1488.1592013721886,288855.39722860244,78.6865871809975,97.4233247851921,21303.637440241524,36178.902176096635,0.1450997005049841,0.4818465015078143,0.5082212525770463,0.6146029156802029,13.93297741026484
2647,River_2646,Nigeria,Africa,17031259,27721830,18109.526063012647,34654.6178142089,5121.934600465201,7300.171820953859,1564.5973760084798,1536.9937614589844,178.37378796982222,126.2182779683678,1448.6419256421268,490562.16100084025,45.195040749915044,60.88128829629028,19908.339699421234,44630.83722644227,0.4432962464479838,0.7632746432782966,0.4301277493119374,0.6520930025560479,-52.15551000145442
2648,River_2647,China,Asia,336087,443145,456.57866207012114,286.9687449004623,77.43544449575715,65.7053014661552,42.39851585355282,33.87672957945274,13.49542814796511,8.067930346154924,521.3481899434585,455956.89959889546,44.84892076766059,50.01555623192091,16868.356461079133,33487.12262639911,0.12595763508917934,0.609904677252915,0.5930951015689006,0.7604110981461472,-5.427497801810187
2649,River_2648,Brazil,South America,3485335,5546949,3720.9567122604462,6829.404728156219,997.5293004258343,1892.7289277673715,344.9818340101906,906.4620728735013,92.95908538252287,264.311674378857,1847.6120759484188,172657.45507415052,28.123871084466565,40.3580799715077,17144.17987988868,24524.03223335217,0.6494442742885165,1.0,0.30993512486920904,0.5363815507711301,171.35258899633413
2650,River_2649,India,Asia,1919447,2122073,1022.3640507683466,2613.3426135930185,301.26247928611434,795.1733875309596,121.0363295590927,181.83665178320166,34.494898670140195,9.238615005429544,1991.834779466517,122317.14235370222,37.953024558495045,48.11270936459734,19207.047072098027,29683.808113190094,0.28447089388705105,0.6008676691485232,0.5241003700404157,0.8129927922490097,-25.25628366471065
2651,River_2650,DR Congo,Africa,18302028,27062971,12528.096495410127,27431.74999439215,1721.8564296867644,8948.071647177567,742.0854308288465,4563.042311382596,285.3919703823487,1301.095138905009,1335.7626867924546,491644.2980836195,59.356233102586415,66.28356715310436,22265.235104926818,40284.40113234345,0.152694287793934,0.5692629899576431,0.6370821053043232,0.9076123482069991,1015.7031685226602
2652,River_2651,DR Congo,Africa,2359936,3543016,1344.86808004434,2769.355229108591,175.19689188841213,742.0747006972379,58.56918034583223,210.06678437086163,15.439594336488794,17.491043267609832,658.2659487003939,453488.7258826426,61.82705110834312,71.43027252794174,21995.200497679885,33550.82449846347,0.5890827103145968,0.836480445372296,0.7265045865512454,0.869401425535729,2.0514489311210387
2653,River_2652,USA,North America,14410878,21982255,17946.44917404645,24979.836366432985,4365.611180024595,5855.354605762947,2698.726787599778,2541.2817018950495,428.7602060613069,692.9768361000326,2100.218696927129,481992.1923772377,54.14051098224124,69.27662574369991,21657.691287618156,27469.938430483726,0.9122046333888896,1.0,0.2399305771841274,0.3493323238943164,264.2166300387257
2654,River_2653,Brazil,South America,1914492,2204978,1843.1404625260243,1760.1382943585888,315.48612047219297,502.3557491778361,217.4253525351695,240.07133272855464,79.4588189170283,20.841712669010576,494.40945533264966,438507.47141625144,56.45134052230388,73.33313126268439,5960.0652983570135,9853.021815053715,0.08103452769245945,0.5392687073453625,0.8694487972536284,1.0,-58.61710624801772
2655,River_2654,Nigeria,Africa,9602837,12856223,9243.698331284995,15911.08660736418,1722.1145756345347,3728.3503434698696,813.5538548427819,1856.0879068079323,273.38440911886715,496.7533084413551,645.3188213643631,79594.87363630113,40.70767495836803,52.01439501134459,17695.757638002135,38670.7084086782,0.9841528668425304,1.0,0.48176388028980444,0.6672838738366229,223.36889932248795
2656,River_2655,Philippines,Asia,198705,222956,103.14913784589834,343.11294168331835,17.274614815156532,77.37424682939253,8.429376527134586,23.701248252458896,2.3359847192233376,5.8341830839140085,680.4870107499457,371787.567627678,60.321148595513016,73.20490053759795,8473.331377627836,19781.897032005327,0.40279607171202625,0.6526612990017168,0.6489595960064382,0.9290425104312303,3.498198364690671
2657,River_2656,Indonesia,Asia,982270,1653933,1384.1049396135843,1924.0362912608578,356.31142268096335,523.6129263603027,188.60033217898973,132.11214884431442,43.573802792414966,29.024832666044382,1163.4835016585807,309264.5073118693,73.68852099016634,84.18184546531381,20797.922340271325,25742.810134317955,0.8526622753097275,0.9953331938434301,0.42500850671054924,0.603369684442872,-14.548970126370584
2658,River_2657,Vietnam,Asia,6961820,11159719,10034.714086625054,15395.854155527644,1614.27584138445,4646.845778879988,774.8682414035594,2374.828882370459,283.5796005274658,267.1322404071644,634.6802782483935,216879.82922879854,23.092032418881004,38.377321508034605,18867.676449547344,31113.911788258763,0.46528525309672586,0.8014278879468173,0.2515184922108503,0.4793428756772151,-16.447360120301425
2659,River_2658,Bangladesh,Asia,14119506,21281182,9827.580036877784,13167.217363873615,1606.0504637732658,2140.2943809755016,743.3219318660276,588.9149861293183,164.62646596129267,88.21994670226098,726.8592202955937,326756.89446035173,46.00602876037957,64.40787336077344,2363.9700102551797,4098.676414673218,0.7759496443157914,1.0,0.8762568908640196,0.9699626334878604,-76.40651925903168
